"data_download","batch_id","marca","modelo","tipo_documento","fonte","url","arquivo_local","tamanho_bytes","paginas","sha256","status","observacao"
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T250 CVT","esquema_eletrico_treinamento","Scribd","https://pt.scribd.com/document/724320652/Apostila-Sistema-Eletrico-Serie-T-CVT-Rev01-23102017","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T250 CVT\APOSTILA DO SISTEMA ELETRICO DOS TRATORES VALTRA SERIE T CVT.pdf","53269490","372","5d7cb4aec22a6e502c647f14d694405c51ee4eea7173a2e0a8a26b5df4f70af3","validado_conteudo","Validado localmente: apostila cita Sistemas Eletricos Trator Serie T CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T195 CVT","manual_diagnostico_esquemas","Scribd","https://pt.scribd.com/document/665108506/VALTRA-T-CVT-livro-de-servico","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T195 CVT\LIVRO DE SERVICO TECNICO COM CODIGOS DE ERRO E DIAGRAMAS DOS TRATORES VALTRA T195 CVT T210 CVT T230 CVT T250 CVT.pdf","1575819","41","2842cf4defb9271634f6f6da696e9334758be4076e9c99daa017ebbb97da7520","validado_conteudo","Validado localmente: cita T195 CVT, T210 CVT, T230 CVT e T250 CVT; inclui codigos de erro, diagramas eletricos, hidraulicos e pneumaticos."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T210 CVT","manual_diagnostico_esquemas","Scribd","https://pt.scribd.com/document/665108506/VALTRA-T-CVT-livro-de-servico","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T210 CVT\LIVRO DE SERVICO TECNICO COM CODIGOS DE ERRO E DIAGRAMAS DOS TRATORES VALTRA T195 CVT T210 CVT T230 CVT T250 CVT.pdf","1575819","41","2842cf4defb9271634f6f6da696e9334758be4076e9c99daa017ebbb97da7520","validado_conteudo","Validado localmente: cita T195 CVT, T210 CVT, T230 CVT e T250 CVT; inclui codigos de erro, diagramas eletricos, hidraulicos e pneumaticos."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T230 CVT","manual_diagnostico_esquemas","Scribd","https://pt.scribd.com/document/665108506/VALTRA-T-CVT-livro-de-servico","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T230 CVT\LIVRO DE SERVICO TECNICO COM CODIGOS DE ERRO E DIAGRAMAS DOS TRATORES VALTRA T195 CVT T210 CVT T230 CVT T250 CVT.pdf","1575819","41","2842cf4defb9271634f6f6da696e9334758be4076e9c99daa017ebbb97da7520","validado_conteudo","Validado localmente: cita T195 CVT, T210 CVT, T230 CVT e T250 CVT; inclui codigos de erro, diagramas eletricos, hidraulicos e pneumaticos."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T250 CVT","manual_diagnostico_esquemas","Scribd","https://pt.scribd.com/document/665108506/VALTRA-T-CVT-livro-de-servico","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T250 CVT\LIVRO DE SERVICO TECNICO COM CODIGOS DE ERRO E DIAGRAMAS DOS TRATORES VALTRA T195 CVT T210 CVT T230 CVT T250 CVT.pdf","1575819","41","2842cf4defb9271634f6f6da696e9334758be4076e9c99daa017ebbb97da7520","validado_conteudo","Validado localmente: cita T195 CVT, T210 CVT, T230 CVT e T250 CVT; inclui codigos de erro, diagramas eletricos, hidraulicos e pneumaticos."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T210 CVT","codigos_falhas","Scribd","https://pt.scribd.com/document/461042812/FALHAS-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T210 CVT\CODIGOS DE FALHAS DOS TRATORES VALTRA SERIE T CVT T190 T210 T230 T250.pdf","1716883","48","cdef4e3e91c603a4c4669cb8f799d96b9a26c4e73eabaed8fd6555037feee889","validado_conteudo","Validado localmente: documento cita Trator Serie T CVT T190, T210, T230 e T250. Nao aplicado ao T195 CVT por nao citar esse modelo."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T230 CVT","codigos_falhas","Scribd","https://pt.scribd.com/document/461042812/FALHAS-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T230 CVT\CODIGOS DE FALHAS DOS TRATORES VALTRA SERIE T CVT T190 T210 T230 T250.pdf","1716883","48","cdef4e3e91c603a4c4669cb8f799d96b9a26c4e73eabaed8fd6555037feee889","validado_conteudo","Validado localmente: documento cita Trator Serie T CVT T190, T210, T230 e T250. Nao aplicado ao T195 CVT por nao citar esse modelo."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T250 CVT","codigos_falhas","Scribd","https://pt.scribd.com/document/461042812/FALHAS-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T250 CVT\CODIGOS DE FALHAS DOS TRATORES VALTRA SERIE T CVT T190 T210 T230 T250.pdf","1716883","48","cdef4e3e91c603a4c4669cb8f799d96b9a26c4e73eabaed8fd6555037feee889","validado_conteudo","Validado localmente: documento cita Trator Serie T CVT T190, T210, T230 e T250. Nao aplicado ao T195 CVT por nao citar esse modelo."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T195 CVT","esquema_eletrico_diagnostico","Scribd","https://pt.scribd.com/document/635020696/VALTRA-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T195 CVT\TREINAMENTO DE COMPONENTES ELETRICOS DO SISTEMA CVT DOS TRATORES VALTRA SERIE T CVT.pdf","29558013","287","80bf1b26719a125b87bbc32e7e52b71549724eeffeca30be64e77b0483188ce7","validado_conteudo","Validado localmente: documento cita Componentes Eletricos e Treinamento Sistema Eletrico Serie T CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T210 CVT","esquema_eletrico_diagnostico","Scribd","https://pt.scribd.com/document/635020696/VALTRA-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T210 CVT\TREINAMENTO DE COMPONENTES ELETRICOS DO SISTEMA CVT DOS TRATORES VALTRA SERIE T CVT.pdf","29558013","287","80bf1b26719a125b87bbc32e7e52b71549724eeffeca30be64e77b0483188ce7","validado_conteudo","Validado localmente: documento cita Componentes Eletricos e Treinamento Sistema Eletrico Serie T CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T230 CVT","esquema_eletrico_diagnostico","Scribd","https://pt.scribd.com/document/635020696/VALTRA-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T230 CVT\TREINAMENTO DE COMPONENTES ELETRICOS DO SISTEMA CVT DOS TRATORES VALTRA SERIE T CVT.pdf","29558013","287","80bf1b26719a125b87bbc32e7e52b71549724eeffeca30be64e77b0483188ce7","validado_conteudo","Validado localmente: documento cita Componentes Eletricos e Treinamento Sistema Eletrico Serie T CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T250 CVT","esquema_eletrico_diagnostico","Scribd","https://pt.scribd.com/document/635020696/VALTRA-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T250 CVT\TREINAMENTO DE COMPONENTES ELETRICOS DO SISTEMA CVT DOS TRATORES VALTRA SERIE T CVT.pdf","29558013","287","80bf1b26719a125b87bbc32e7e52b71549724eeffeca30be64e77b0483188ce7","validado_conteudo","Validado localmente: documento cita Componentes Eletricos e Treinamento Sistema Eletrico Serie T CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T195 CVT","manual_manutencao","Scribd","https://pt.scribd.com/document/518804997/T195-T210-T230-T250-SERIE-T-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T195 CVT\PLANO DE MANUTENCAO DOS TRATORES VALTRA T195 CVT T210 CVT T230 CVT T250 CVT.pdf","435067","2","e1be9fe14cd3406fc51c13ac6d547aa32476c4afbd9aa974c37cf3aedd06f9b9","validado_conteudo","Validado localmente: documento cita T195, T210, T230 e T250 Serie T CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T210 CVT","manual_manutencao","Scribd","https://pt.scribd.com/document/518804997/T195-T210-T230-T250-SERIE-T-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T210 CVT\PLANO DE MANUTENCAO DOS TRATORES VALTRA T195 CVT T210 CVT T230 CVT T250 CVT.pdf","435067","2","e1be9fe14cd3406fc51c13ac6d547aa32476c4afbd9aa974c37cf3aedd06f9b9","validado_conteudo","Validado localmente: documento cita T195, T210, T230 e T250 Serie T CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T230 CVT","manual_manutencao","Scribd","https://pt.scribd.com/document/518804997/T195-T210-T230-T250-SERIE-T-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T230 CVT\PLANO DE MANUTENCAO DOS TRATORES VALTRA T195 CVT T210 CVT T230 CVT T250 CVT.pdf","435067","2","e1be9fe14cd3406fc51c13ac6d547aa32476c4afbd9aa974c37cf3aedd06f9b9","validado_conteudo","Validado localmente: documento cita T195, T210, T230 e T250 Serie T CVT."
"2026-07-02T12:09:46","valtra4_scribd_t_cvt_busca_ampliada_20260702","VALTRA","T250 CVT","manual_manutencao","Scribd","https://pt.scribd.com/document/518804997/T195-T210-T230-T250-SERIE-T-CVT","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\T250 CVT\PLANO DE MANUTENCAO DOS TRATORES VALTRA T195 CVT T210 CVT T230 CVT T250 CVT.pdf","435067","2","e1be9fe14cd3406fc51c13ac6d547aa32476c4afbd9aa974c37cf3aedd06f9b9","validado_conteudo","Validado localmente: documento cita T195, T210, T230 e T250 Serie T CVT."
